"","state","date","confirmed","deaths","active","people_tested","negative","positive","totaltestresults","mortality_rate","incident_rate"
"3247","KY",2020-08-01,30151,735,21935,587823,565951,30723,594873,0.0243773009187092,0.0512926510190993
"3248","KY",2020-08-02,30723,740,21848,596674,565951,31185,594873,0.0240861894997233,0.0514904286092573
"3249","KY",2020-08-03,31185,742,22308,597136,568785,31508,598408,0.0237934904601571,0.052224283915222
"3250","KY",2020-08-04,31508,744,22429,600293,575658,32197,605896,0.0236130506538022,0.0524877018389353
"3251","KY",2020-08-05,32197,751,23040,607855,588081,32741,618793,0.0233251545175016,0.0529682243298155
"3252","KY",2020-08-06,32741,752,23522,620822,599190,33254,630336,0.0229681439174124,0.0527381439446411
"3253","KY",2020-08-07,33254,760,23971,632444,608198,33796,639833,0.0228543934564263,0.0525801493887206
"3254","KY",2020-08-08,33796,764,24443,641994,613857,34578,646187,0.0226062255888271,0.0526422365318056
"3255","KY",2020-08-09,34578,772,25132,648435,613857,34982,646187,0.022326334663659,0.0533253140253071
"3256","KY",2020-08-10,34982,773,25535,648839,622553,35254,655494,0.022097078497513,0.0539147615972529
"3257","KY",2020-08-11,35254,775,25741,657807,632562,35793,665941,0.0219833210415839,0.0535932271927784
"3258","KY",2020-08-12,35793,783,26191,668355,637830,36945,672245,0.021875785768167,0.0535538748120385
"3259","KY",2020-08-13,36945,790,27262,674775,649934,37686,684970,0.0213831370956828,0.0547515838612871
"3260","KY",2020-08-14,37686,796,27925,687620,662344,38298,697909,0.021121902032585,0.0548064337861028
"3261","KY",2020-08-15,38298,804,28473,700642,673046,38930,709163,0.0209932633557888,0.0546612963539154
"3262","KY",2020-08-16,38930,810,29029,711976,673046,39315,709163,0.0208065759054714,0.0546788093980696
"3263","KY",2020-08-17,38930,810,29029,712361,677125,39691,713949,0.0208065759054714,0.0546492578903112
"3264","KY",2020-08-18,39691,818,29715,716816,686601,40299,723905,0.0206092061172558,0.0553712528738198
"3265","KY",2020-08-19,40299,830,30236,726900,689894,40926,727742,0.0205960445668627,0.0554395377631036
"3266","KY",2020-08-20,40926,842,30753,730820,698092,41626,736567,0.0205737184186092,0.0560001094660792
"3267","KY",2020-08-21,41626,856,31382,739718,706202,42265,745270,0.0205640705328401,0.056272795849229
"3268","KY",2020-08-22,42265,864,31953,748467,706202,42265,745270,0.0204424464687093,0.056468755469513
"3269","KY",2020-08-23,43066,872,32746,748467,706202,43529,745270,0.0202479914549761,0.0575389429326877
"3270","KY",2020-08-24,43066,872,32746,749731,723565,43899,764058,0.0202479914549761,0.0574419358409883
